Time,Temperature(C),Humidity(%),Dewpoint(C),HeatIndex(C)
2022/09/09 08:31,19.5,62,12.1,19.5
2022/09/09 08:36,19.8,62,12.3,19.8
2022/09/09 08:41,20.3,61,12.6,20.3
2022/09/09 08:46,20.4,60,12.4,20.4
2022/09/09 08:51,20.4,61,12.7,20.4
2022/09/09 08:56,20.6,60,12.6,20.6
2022/09/09 09:01,20.8,59,12.5,20.8
2022/09/09 09:06,20.9,58,12.4,20.9
2022/09/09 09:11,21.0,56,11.9,21.0
2022/09/09 09:16,21.4,55,12.0,21.4
2022/09/09 09:21,21.3,55,11.9,21.3
2022/09/09 09:26,21.3,55,11.9,21.3
2022/09/09 09:31,21.2,55,11.8,21.2
2022/09/09 09:36,21.4,54,11.7,21.4
2022/09/09 09:41,21.5,55,12.1,21.5
2022/09/09 09:46,21.3,56,12.2,21.3
2022/09/09 09:51,21.1,55,11.7,21.1
2022/09/09 09:56,20.8,57,12.0,20.8
2022/09/09 10:01,20.9,56,11.8,20.9
2022/09/09 10:06,21.1,55,11.7,21.1
2022/09/09 10:11,21.1,54,11.5,21.1
2022/09/09 10:16,21.5,53,11.5,21.5
2022/09/09 10:21,22.0,53,12.0,22.0
2022/09/09 10:26,22.2,53,12.2,22.2
2022/09/09 10:31,22.4,52,12.1,22.4
2022/09/09 10:36,22.4,53,12.4,22.4
2022/09/09 10:41,22.4,53,12.4,22.4
2022/09/09 10:46,22.3,53,12.3,22.3
2022/09/09 10:51,22.2,53,12.2,22.2
2022/09/09 10:56,22.0,53,12.0,22.0
2022/09/09 11:01,21.9,53,11.9,21.9
2022/09/09 11:06,22.0,54,12.3,22.0
2022/09/09 11:11,22.3,54,12.6,22.3
2022/09/09 11:16,22.3,52,12.0,22.3
2022/09/09 11:21,22.0,53,12.0,22.0
2022/09/09 11:26,22.1,53,12.1,22.1
2022/09/09 11:31,22.3,52,12.0,22.3
2022/09/09 11:36,22.5,51,11.9,22.5
2022/09/09 11:41,22.8,50,11.9,22.8
2022/09/09 11:46,23.2,49,11.9,23.2
2022/09/09 11:51,23.8,47,11.8,23.8
2022/09/09 11:56,23.8,46,11.5,23.8
2022/09/09 12:01,23.7,48,12.1,23.7
2022/09/09 12:06,23.3,49,12.0,23.3
2022/09/09 12:11,23.2,49,11.9,23.2
2022/09/09 12:16,23.4,48,11.8,23.4
2022/09/09 12:21,23.3,48,11.7,23.3
2022/09/09 12:26,23.0,48,11.4,23.0
2022/09/09 12:31,22.7,49,11.5,22.7
2022/09/09 12:36,22.6,49,11.4,22.6
2022/09/09 12:41,22.4,50,11.5,22.4
2022/09/09 12:46,22.2,51,11.6,22.2
2022/09/09 12:51,22.4,51,11.8,22.4
2022/09/09 12:56,22.7,50,11.8,22.7
2022/09/09 13:01,22.3,51,11.7,22.3
2022/09/09 13:06,21.7,52,11.4,21.7
2022/09/09 13:11,21.4,55,12.0,21.4
2022/09/09 13:16,21.7,55,12.3,21.7
2022/09/09 13:21,22.3,54,12.6,22.3
2022/09/09 13:26,22.2,54,12.5,22.2
2022/09/09 13:31,21.9,54,12.2,21.9
2022/09/09 13:36,21.6,55,12.2,21.6
2022/09/09 13:41,21.6,55,12.2,21.6
2022/09/09 13:46,22.0,54,12.3,22.0
2022/09/09 13:51,22.1,54,12.4,22.1
2022/09/09 13:56,22.1,54,12.4,22.1
2022/09/09 14:01,22.0,54,12.3,22.0
2022/09/09 14:06,22.3,54,12.6,22.3
2022/09/09 14:11,22.7,54,12.9,22.7
2022/09/09 14:16,22.1,54,12.4,22.1
2022/09/09 14:21,21.5,57,12.7,21.5
2022/09/09 14:26,21.0,58,12.4,21.0
2022/09/09 14:31,20.9,58,12.4,20.9
2022/09/09 14:36,21.0,59,12.7,21.0
2022/09/09 14:41,21.4,59,13.1,21.4
2022/09/09 14:46,21.6,58,13.0,21.6
2022/09/09 14:51,21.5,59,13.2,21.5
2022/09/09 14:56,21.3,59,13.0,21.3
2022/09/09 15:01,21.1,59,12.8,21.1
2022/09/09 15:06,21.4,59,13.1,21.4
2022/09/09 15:11,21.3,58,12.7,21.3
2022/09/09 15:16,21.0,59,12.7,21.0
2022/09/09 15:21,20.9,59,12.6,20.9
2022/09/09 15:26,20.7,60,12.7,20.7
2022/09/09 15:31,20.5,63,13.2,20.5
2022/09/09 15:36,20.6,64,13.6,20.6
2022/09/09 15:41,20.8,63,13.5,20.8
2022/09/09 15:46,20.8,62,13.3,20.8
2022/09/09 15:51,20.8,62,13.3,20.8
2022/09/09 15:56,20.6,61,12.8,20.6
2022/09/09 16:01,20.5,61,12.7,20.5
2022/09/09 16:06,20.3,62,12.8,20.3
2022/09/09 16:11,20.1,63,12.9,20.1
2022/09/09 16:16,20.1,63,12.9,20.1
2022/09/09 16:21,20.2,62,12.7,20.2
2022/09/09 16:26,20.1,64,13.1,20.1
2022/09/09 16:31,19.9,65,13.2,19.9
2022/09/09 16:36,19.6,67,13.3,19.6
2022/09/09 16:41,19.4,68,13.4,19.4
2022/09/09 16:46,19.3,68,13.3,19.3
2022/09/09 16:51,19.0,69,13.2,19.0
2022/09/09 16:56,18.8,70,13.2,18.8
2022/09/09 17:01,18.5,70,12.9,18.5
2022/09/09 17:06,18.3,70,12.8,18.3
2022/09/09 17:11,18.2,70,12.7,18.2
2022/09/09 17:16,18.2,72,13.1,18.2
2022/09/09 17:21,18.1,72,13.0,18.1
2022/09/09 17:26,18.1,72,13.0,18.1
2022/09/09 17:31,18.0,72,12.9,18.0
2022/09/09 17:36,17.9,72,12.8,17.9
2022/09/09 17:41,17.8,72,12.7,17.8
2022/09/09 17:46,17.6,72,12.5,17.6
2022/09/09 17:51,17.6,73,12.7,17.6
2022/09/09 17:56,17.4,73,12.5,17.4
2022/09/09 18:01,17.4,73,12.5,17.4
2022/09/09 18:06,17.3,73,12.4,17.3
2022/09/09 18:11,17.2,74,12.5,17.2
2022/09/09 18:16,17.0,74,12.4,17.0
2022/09/09 18:21,16.9,75,12.5,16.9
2022/09/09 18:26,16.7,75,12.3,16.7
2022/09/09 18:31,16.6,76,12.4,16.6
2022/09/09 18:36,16.4,77,12.4,16.4
2022/09/09 18:41,16.4,78,12.6,16.4
2022/09/09 18:46,16.3,78,12.5,16.3
2022/09/09 18:51,16.2,78,12.4,16.2
2022/09/09 18:56,16.2,79,12.6,16.2
2022/09/09 19:01,16.2,79,12.6,16.2
2022/09/09 19:06,16.3,79,12.7,16.3
2022/09/09 19:11,16.3,79,12.7,16.3
2022/09/09 19:16,16.4,80,13.0,16.4
2022/09/09 19:21,16.4,80,13.0,16.4
2022/09/09 19:26,16.3,80,12.9,16.3
2022/09/09 19:31,16.2,80,12.8,16.2
2022/09/09 19:36,16.0,81,12.8,16.0
2022/09/09 19:41,15.9,81,12.7,15.9
2022/09/09 19:46,15.8,82,12.8,15.8
2022/09/09 19:51,15.7,82,12.7,15.7
2022/09/09 19:56,15.6,82,12.6,15.6
2022/09/09 20:01,15.6,83,12.7,15.6
2022/09/09 20:06,15.6,82,12.6,15.6
2022/09/09 20:11,15.6,82,12.6,15.6
2022/09/09 20:16,15.7,82,12.7,15.7
2022/09/09 20:21,15.7,81,12.5,15.7
2022/09/09 20:26,15.7,81,12.5,15.7
2022/09/09 20:31,15.8,81,12.6,15.8
2022/09/09 20:36,15.9,80,12.5,15.9
2022/09/09 20:41,15.9,80,12.5,15.9
2022/09/09 20:46,16.0,80,12.6,16.0
2022/09/09 20:51,16.0,80,12.6,16.0
2022/09/09 20:56,16.0,79,12.4,16.0
2022/09/09 21:01,16.0,79,12.4,16.0
2022/09/09 21:06,16.1,79,12.5,16.1
2022/09/09 21:11,16.1,79,12.5,16.1
2022/09/09 21:16,16.1,79,12.5,16.1
2022/09/09 21:21,16.0,79,12.4,16.0
2022/09/09 21:26,15.9,79,12.3,15.9
2022/09/09 21:31,15.9,79,12.3,15.9
2022/09/09 21:36,15.7,80,12.3,15.7
2022/09/09 21:41,15.7,80,12.3,15.7
2022/09/09 21:46,15.6,80,12.2,15.6
2022/09/09 21:51,15.5,81,12.3,15.5
2022/09/09 21:56,15.4,81,12.2,15.4
2022/09/09 22:01,15.4,81,12.2,15.4
2022/09/09 22:06,15.3,81,12.1,15.3
2022/09/09 22:11,15.3,81,12.1,15.3
2022/09/09 22:16,15.2,81,12.0,15.2
2022/09/09 22:21,15.1,82,12.1,15.1
2022/09/09 22:26,15.0,83,12.2,15.0
2022/09/09 22:31,14.9,83,12.1,14.9
2022/09/09 22:36,14.8,83,12.0,14.8
2022/09/09 22:41,14.7,83,11.9,14.7
2022/09/09 22:46,14.7,84,12.0,14.7
2022/09/09 22:51,14.6,84,11.9,14.6
2022/09/09 22:56,14.6,84,11.9,14.6
2022/09/09 23:01,14.6,84,11.9,14.6
2022/09/09 23:06,14.6,85,12.1,14.6
2022/09/09 23:11,14.5,84,11.8,14.5
2022/09/09 23:16,14.5,84,11.8,14.5
2022/09/09 23:21,14.4,85,11.9,14.4
2022/09/09 23:26,14.4,85,11.9,14.4
2022/09/09 23:31,14.3,85,11.8,14.3
2022/09/09 23:36,14.2,85,11.7,14.2
2022/09/09 23:41,14.2,85,11.7,14.2
2022/09/09 23:46,14.2,85,11.7,14.2
2022/09/09 23:51,14.1,85,11.6,14.1
2022/09/09 23:56,14.1,85,11.6,14.1
2022/09/10 00:01,14.3,85,11.8,14.3
2022/09/10 00:06,14.3,85,11.8,14.3
2022/09/10 00:11,14.4,85,11.9,14.4
2022/09/10 00:16,14.5,84,11.8,14.5
2022/09/10 00:21,14.6,84,11.9,14.6
2022/09/10 00:26,14.8,84,12.1,14.8
2022/09/10 00:31,14.8,83,12.0,14.8
2022/09/10 00:36,14.9,82,11.9,14.9
2022/09/10 00:41,15.0,81,11.8,15.0
2022/09/10 00:46,15.1,81,11.9,15.1
2022/09/10 00:51,15.1,81,11.9,15.1
2022/09/10 00:56,15.2,80,11.8,15.2
2022/09/10 01:01,15.2,80,11.8,15.2
2022/09/10 01:06,15.3,80,11.9,15.3
2022/09/10 01:11,15.3,80,11.9,15.3
2022/09/10 01:16,15.3,80,11.9,15.3
2022/09/10 01:21,15.3,80,11.9,15.3
2022/09/10 01:26,15.4,80,12.0,15.4
2022/09/10 01:31,15.4,80,12.0,15.4
2022/09/10 01:36,15.4,80,12.0,15.4
2022/09/10 01:41,15.4,80,12.0,15.4
2022/09/10 01:46,15.4,80,12.0,15.4
2022/09/10 01:51,15.4,80,12.0,15.4
2022/09/10 01:56,15.3,80,11.9,15.3
2022/09/10 02:01,15.3,80,11.9,15.3
2022/09/10 02:06,15.2,81,12.0,15.2
2022/09/10 02:11,15.2,81,12.0,15.2
2022/09/10 02:16,15.2,81,12.0,15.2
2022/09/10 02:21,15.1,81,11.9,15.1
2022/09/10 02:26,15.1,81,11.9,15.1
2022/09/10 02:31,15.1,81,11.9,15.1
2022/09/10 02:36,15.1,82,12.1,15.1
2022/09/10 02:41,15.1,82,12.1,15.1
2022/09/10 02:46,15.1,82,12.1,15.1
2022/09/10 02:51,15.1,82,12.1,15.1
2022/09/10 02:56,15.1,82,12.1,15.1
2022/09/10 03:01,15.2,82,12.2,15.2
2022/09/10 03:06,15.2,82,12.2,15.2
2022/09/10 03:11,15.2,82,12.2,15.2
2022/09/10 03:16,15.2,82,12.2,15.2
2022/09/10 03:21,15.1,82,12.1,15.1
2022/09/10 03:26,15.1,82,12.1,15.1
2022/09/10 03:31,15.0,82,12.0,15.0
2022/09/10 03:36,15.0,82,12.0,15.0
2022/09/10 03:41,14.9,82,11.9,14.9
2022/09/10 03:46,14.7,83,11.9,14.7
2022/09/10 03:51,14.5,83,11.7,14.5
2022/09/10 03:56,14.4,84,11.7,14.4
2022/09/10 04:01,14.4,84,11.7,14.4
2022/09/10 04:06,14.4,84,11.7,14.4
2022/09/10 04:11,14.4,84,11.7,14.4
2022/09/10 04:16,14.5,85,12.0,14.5
2022/09/10 04:21,14.6,85,12.1,14.6
2022/09/10 04:26,14.6,84,11.9,14.6
2022/09/10 04:31,14.6,85,12.1,14.6
2022/09/10 04:36,14.6,85,12.1,14.6
2022/09/10 04:41,14.7,85,12.2,14.7
2022/09/10 04:46,14.7,84,12.0,14.7
2022/09/10 04:51,14.8,84,12.1,14.8
2022/09/10 04:56,14.8,84,12.1,14.8
2022/09/10 05:01,14.8,84,12.1,14.8
2022/09/10 05:06,14.8,84,12.1,14.8
2022/09/10 05:11,14.9,84,12.2,14.9
2022/09/10 05:16,14.9,84,12.2,14.9
2022/09/10 05:21,15.0,84,12.3,15.0
2022/09/10 05:26,14.9,84,12.2,14.9
2022/09/10 05:31,14.8,84,12.1,14.8
2022/09/10 05:36,14.6,84,11.9,14.6
2022/09/10 05:41,14.5,84,11.8,14.5
2022/09/10 05:46,14.5,84,11.8,14.5
2022/09/10 05:51,14.4,84,11.7,14.4
2022/09/10 05:56,14.5,85,12.0,14.5
2022/09/10 06:01,14.7,85,12.2,14.7
2022/09/10 06:06,14.7,85,12.2,14.7
2022/09/10 06:11,15.3,84,12.6,15.3
2022/09/10 06:16,15.7,84,13.0,15.7
2022/09/10 06:21,16.1,83,13.2,16.1
2022/09/10 06:26,16.5,82,13.4,16.5
2022/09/10 06:31,16.8,80,13.4,16.8
2022/09/10 06:36,16.9,80,13.4,16.9
2022/09/10 06:41,16.9,79,13.3,16.9
2022/09/10 06:46,17.1,79,13.5,17.1
2022/09/10 06:51,17.3,79,13.6,17.3
2022/09/10 06:56,17.4,77,13.3,17.4
2022/09/10 07:01,17.6,77,13.5,17.6
2022/09/10 07:06,17.7,77,13.6,17.7
2022/09/10 07:11,18.0,75,13.5,18.0
2022/09/10 07:16,18.0,75,13.5,18.0
2022/09/10 07:21,17.8,75,13.3,17.8
2022/09/10 07:26,17.8,75,13.3,17.8
2022/09/10 07:31,18.1,75,13.6,18.1
2022/09/10 07:36,18.5,74,13.8,18.5
2022/09/10 07:41,18.6,74,13.9,18.6
2022/09/10 07:46,18.5,72,13.4,18.5
2022/09/10 07:51,18.3,73,13.4,18.3
2022/09/10 07:56,18.2,73,13.3,18.2
2022/09/10 08:01,18.4,73,13.5,18.4
2022/09/10 08:06,18.6,73,13.7,18.6
2022/09/10 08:11,18.9,70,13.3,18.9
2022/09/10 08:16,19.4,69,13.6,19.4
2022/09/10 08:21,19.8,67,13.5,19.8
2022/09/10 08:26,20.2,65,13.4,20.2
2022/09/10 08:31,20.2,65,13.4,20.2
2022/09/10 08:36,19.9,65,13.2,19.9
2022/09/10 08:41,19.8,65,13.1,19.8
2022/09/10 08:46,20.0,66,13.5,20.0
2022/09/10 08:51,20.2,66,13.7,20.2
2022/09/10 08:56,20.3,64,13.3,20.3
2022/09/10 09:01,20.1,67,13.8,20.1
2022/09/10 09:06,19.7,68,13.7,19.7
2022/09/10 09:11,19.3,70,13.7,19.3
2022/09/10 09:16,18.7,72,13.6,18.7
2022/09/10 09:21,18.5,73,13.6,18.5
2022/09/10 09:26,18.6,74,13.9,18.6
2022/09/10 09:31,18.9,74,14.2,18.9
2022/09/10 09:36,19.1,74,14.4,19.1
2022/09/10 09:41,19.1,73,14.2,19.1
2022/09/10 09:46,19.4,72,14.2,19.4
2022/09/10 09:51,19.7,70,14.1,19.7
2022/09/10 09:56,20.1,69,14.3,20.1
2022/09/10 10:01,20.1,68,14.0,20.1
2022/09/10 10:06,20.3,68,14.2,20.3
2022/09/10 10:11,20.5,67,14.2,20.5
2022/09/10 10:16,20.5,67,14.2,20.5
2022/09/10 10:21,20.4,66,13.9,20.4
2022/09/10 10:26,20.2,66,13.7,20.2
2022/09/10 10:31,20.1,66,13.6,20.1
2022/09/10 10:36,20.0,66,13.5,20.0
2022/09/10 10:41,20.0,67,13.7,20.0
2022/09/10 10:46,20.0,66,13.5,20.0
2022/09/10 10:51,20.0,66,13.5,20.0
2022/09/10 10:56,20.2,65,13.4,20.2
2022/09/10 11:01,20.4,64,13.4,20.4
2022/09/10 11:06,20.5,64,13.5,20.5
2022/09/10 11:11,20.9,63,13.6,20.9
2022/09/10 11:16,21.0,62,13.5,21.0
2022/09/10 11:21,20.8,63,13.5,20.8
2022/09/10 11:26,20.6,64,13.6,20.6
2022/09/10 11:31,20.8,65,14.0,20.8
2022/09/10 11:36,21.1,64,14.1,21.1
2022/09/10 11:41,21.6,63,14.3,21.6
2022/09/10 11:46,21.9,62,14.3,21.9
2022/09/10 11:51,22.0,62,14.4,22.0
2022/09/10 11:56,21.6,60,13.5,21.6
2022/09/10 12:01,21.2,61,13.4,21.2
2022/09/10 12:06,21.1,62,13.6,21.1
2022/09/10 12:11,20.5,65,13.7,20.5
2022/09/10 12:16,20.2,65,13.4,20.2
2022/09/10 12:21,19.8,68,13.7,19.8
2022/09/10 12:26,19.8,69,14.0,19.8
2022/09/10 12:31,19.9,69,14.1,19.9
2022/09/10 12:36,20.0,69,14.2,20.0
2022/09/10 12:41,20.3,69,14.5,20.3
2022/09/10 12:46,20.8,69,14.9,20.8
2022/09/10 12:51,21.0,68,14.9,21.0
2022/09/10 12:56,21.2,67,14.9,21.2
2022/09/10 13:01,21.2,66,14.6,21.2
2022/09/10 13:06,21.0,66,14.4,21.0
2022/09/10 13:11,20.9,67,14.6,20.9
2022/09/10 13:16,20.6,66,14.1,20.6
2022/09/10 13:21,20.4,65,13.6,20.4
2022/09/10 13:26,20.1,67,13.8,20.1
2022/09/10 13:31,19.8,69,14.0,19.8
2022/09/10 13:36,19.6,71,14.2,19.6
2022/09/10 13:41,19.3,73,14.4,19.3
2022/09/10 13:46,19.1,74,14.4,19.1
2022/09/10 13:51,19.0,75,14.5,19.0
2022/09/10 13:56,19.2,75,14.7,19.2
2022/09/10 14:01,19.8,75,15.3,19.8
2022/09/10 14:06,20.3,74,15.5,20.3
2022/09/10 14:11,20.4,73,15.4,20.4
2022/09/10 14:16,20.3,73,15.3,20.3
2022/09/10 14:21,20.2,73,15.2,20.2
2022/09/10 14:26,20.2,73,15.2,20.2
2022/09/10 14:31,20.2,72,15.0,20.2
2022/09/10 14:36,20.0,71,14.6,20.0
2022/09/10 14:41,19.6,72,14.4,19.6
2022/09/10 14:46,19.7,72,14.5,19.7
2022/09/10 14:51,19.7,72,14.5,19.7
2022/09/10 14:56,19.5,72,14.3,19.5
2022/09/10 15:01,19.4,72,14.2,19.4
2022/09/10 15:06,19.8,70,14.2,19.8
2022/09/10 15:11,20.2,68,14.1,20.2
2022/09/10 15:16,20.4,68,14.3,20.4
2022/09/10 15:21,20.8,68,14.7,20.8
2022/09/10 15:26,20.7,66,14.1,20.7
2022/09/10 15:31,20.4,65,13.6,20.4
2022/09/10 15:36,20.3,66,13.8,20.3
2022/09/10 15:41,20.2,66,13.7,20.2
2022/09/10 15:46,20.0,67,13.7,20.0
2022/09/10 15:51,19.8,68,13.7,19.8
2022/09/10 15:56,19.7,69,13.9,19.7
2022/09/10 16:01,19.7,69,13.9,19.7
2022/09/10 16:06,19.9,69,14.1,19.9
2022/09/10 16:11,20.3,68,14.2,20.3
2022/09/10 16:16,20.4,67,14.1,20.4
2022/09/10 16:21,20.4,68,14.3,20.4
2022/09/10 16:26,20.2,68,14.1,20.2
2022/09/10 16:31,20.1,69,14.3,20.1
2022/09/10 16:36,19.9,69,14.1,19.9
2022/09/10 16:41,19.6,70,14.0,19.6
2022/09/10 16:46,19.5,70,13.9,19.5
2022/09/10 16:51,19.3,72,14.1,19.3
2022/09/10 16:56,19.1,73,14.2,19.1
2022/09/10 17:01,19.0,73,14.1,19.0
2022/09/10 17:06,18.9,73,14.0,18.9
2022/09/10 17:11,18.8,73,13.9,18.8
2022/09/10 17:16,18.6,74,13.9,18.6
2022/09/10 17:21,18.5,74,13.8,18.5
2022/09/10 17:26,18.5,74,13.8,18.5
2022/09/10 17:31,18.4,74,13.7,18.4
2022/09/10 17:36,18.3,74,13.6,18.3
2022/09/10 17:41,18.3,75,13.8,18.3
2022/09/10 17:46,18.2,75,13.7,18.2
2022/09/10 17:51,18.2,75,13.7,18.2
2022/09/10 17:56,18.2,75,13.7,18.2
2022/09/10 18:01,18.2,75,13.7,18.2
2022/09/10 18:06,18.1,75,13.6,18.1
2022/09/10 18:11,18.1,75,13.6,18.1
2022/09/10 18:16,18.1,75,13.6,18.1
2022/09/10 18:21,18.1,75,13.6,18.1
2022/09/10 18:26,18.0,76,13.7,18.0
2022/09/10 18:31,18.0,77,13.9,18.0
2022/09/10 18:36,17.9,77,13.8,17.9
2022/09/10 18:41,17.9,78,14.0,17.9
2022/09/10 18:46,17.8,78,13.9,17.8
2022/09/10 18:51,17.8,78,13.9,17.8
2022/09/10 18:56,17.7,79,14.0,17.7
2022/09/10 19:01,17.7,79,14.0,17.7
2022/09/10 19:06,17.5,80,14.0,17.5
2022/09/10 19:11,17.4,80,13.9,17.4
2022/09/10 19:16,17.4,80,13.9,17.4
2022/09/10 19:21,17.5,81,14.2,17.5
2022/09/10 19:26,17.4,81,14.1,17.4
2022/09/10 19:31,17.3,81,14.0,17.3
2022/09/10 19:36,17.2,82,14.1,17.2
2022/09/10 19:41,17.2,82,14.1,17.2
2022/09/10 19:46,17.1,82,14.0,17.1
2022/09/10 19:51,17.0,83,14.1,17.0
2022/09/10 19:56,16.9,83,14.0,16.9
2022/09/10 20:01,16.9,83,14.0,16.9
2022/09/10 20:06,16.9,83,14.0,16.9
2022/09/10 20:11,16.8,83,13.9,16.8
2022/09/10 20:16,16.7,83,13.8,16.7
2022/09/10 20:21,16.7,84,14.0,16.7
2022/09/10 20:26,16.7,84,14.0,16.7
2022/09/10 20:31,16.7,84,14.0,16.7
2022/09/10 20:36,16.6,84,13.9,16.6
2022/09/10 20:41,16.6,84,13.9,16.6
2022/09/10 20:46,16.5,84,13.8,16.5
2022/09/10 20:51,16.4,84,13.7,16.4
2022/09/10 20:56,16.4,85,13.9,16.4
2022/09/10 21:01,16.4,84,13.7,16.4
2022/09/10 21:06,16.4,85,13.9,16.4
2022/09/10 21:11,16.4,84,13.7,16.4
2022/09/10 21:16,16.4,84,13.7,16.4
2022/09/10 21:21,16.4,84,13.7,16.4
2022/09/10 21:26,16.4,84,13.7,16.4
2022/09/10 21:31,16.4,85,13.9,16.4
2022/09/10 21:36,16.4,85,13.9,16.4
2022/09/10 21:41,16.3,85,13.8,16.3
2022/09/10 21:46,16.3,85,13.8,16.3
2022/09/10 21:51,16.2,85,13.7,16.2
2022/09/10 21:56,16.1,85,13.6,16.1
2022/09/10 22:01,16.1,85,13.6,16.1
2022/09/10 22:06,16.1,85,13.6,16.1
2022/09/10 22:11,16.1,85,13.6,16.1
2022/09/10 22:16,16.1,85,13.6,16.1
2022/09/10 22:21,16.1,85,13.6,16.1
2022/09/10 22:26,16.1,86,13.8,16.1
2022/09/10 22:31,16.1,86,13.8,16.1
2022/09/10 22:36,16.1,86,13.8,16.1
2022/09/10 22:41,16.1,86,13.8,16.1
2022/09/10 22:46,16.1,86,13.8,16.1
2022/09/10 22:51,16.2,86,13.9,16.2
2022/09/10 22:56,16.2,86,13.9,16.2
2022/09/10 23:01,16.3,86,14.0,16.3
2022/09/10 23:06,16.4,86,14.1,16.4
2022/09/10 23:11,16.4,86,14.1,16.4
2022/09/10 23:16,16.4,86,14.1,16.4
2022/09/10 23:21,16.4,86,14.1,16.4
2022/09/10 23:26,16.3,86,14.0,16.3
2022/09/10 23:31,16.2,86,13.9,16.2
2022/09/10 23:36,16.1,87,14.0,16.1
2022/09/10 23:41,16.0,87,13.9,16.0
2022/09/10 23:46,15.9,87,13.8,15.9
2022/09/10 23:51,15.8,87,13.7,15.8
2022/09/10 23:56,15.9,87,13.8,15.9
2022/09/11 00:01,16.0,87,13.9,16.0
2022/09/11 00:06,16.0,87,13.9,16.0
2022/09/11 00:11,16.1,87,14.0,16.1
2022/09/11 00:16,16.1,87,14.0,16.1
2022/09/11 00:21,16.0,87,13.9,16.0
2022/09/11 00:26,16.0,87,13.9,16.0
2022/09/11 00:31,16.0,87,13.9,16.0
2022/09/11 00:36,16.0,87,13.9,16.0
2022/09/11 00:41,16.0,87,13.9,16.0
2022/09/11 00:46,16.1,88,14.1,16.1
2022/09/11 00:51,16.2,88,14.2,16.2
2022/09/11 00:56,16.2,88,14.2,16.2
2022/09/11 01:01,16.3,87,14.2,16.3
2022/09/11 01:06,16.3,87,14.2,16.3
2022/09/11 01:11,16.3,87,14.2,16.3
2022/09/11 01:16,16.3,87,14.2,16.3
2022/09/11 01:21,16.4,87,14.3,16.4
2022/09/11 01:26,16.4,87,14.3,16.4
2022/09/11 01:31,16.4,87,14.3,16.4
2022/09/11 01:36,16.4,87,14.3,16.4
2022/09/11 01:41,16.4,87,14.3,16.4
2022/09/11 01:46,16.4,87,14.3,16.4
2022/09/11 01:51,16.4,87,14.3,16.4
2022/09/11 01:56,16.4,87,14.3,16.4
2022/09/11 02:01,16.4,87,14.3,16.4
2022/09/11 02:06,16.3,87,14.2,16.3
2022/09/11 02:11,16.2,87,14.1,16.2
2022/09/11 02:16,16.1,87,14.0,16.1
2022/09/11 02:21,16.1,87,14.0,16.1
2022/09/11 02:26,16.1,87,14.0,16.1
2022/09/11 02:31,16.1,87,14.0,16.1
2022/09/11 02:36,16.2,87,14.1,16.2
2022/09/11 02:41,16.2,87,14.1,16.2
2022/09/11 02:46,16.2,87,14.1,16.2
2022/09/11 02:51,16.2,88,14.2,16.2
2022/09/11 02:56,16.2,87,14.1,16.2
2022/09/11 03:01,16.2,87,14.1,16.2
2022/09/11 03:06,16.2,87,14.1,16.2
2022/09/11 03:11,16.1,87,14.0,16.1
2022/09/11 03:16,16.1,87,14.0,16.1
2022/09/11 03:21,16.1,87,14.0,16.1
2022/09/11 03:26,16.1,87,14.0,16.1
2022/09/11 03:31,16.0,87,13.9,16.0
2022/09/11 03:36,16.0,87,13.9,16.0
2022/09/11 03:41,16.0,87,13.9,16.0
2022/09/11 03:46,16.0,87,13.9,16.0
2022/09/11 03:51,16.0,87,13.9,16.0
2022/09/11 03:56,16.0,87,13.9,16.0
2022/09/11 04:01,16.0,87,13.9,16.0
2022/09/11 04:06,16.0,87,13.9,16.0
2022/09/11 04:11,16.0,87,13.9,16.0
2022/09/11 04:16,16.0,87,13.9,16.0
2022/09/11 04:21,15.9,87,13.8,15.9
2022/09/11 04:26,15.8,87,13.7,15.8
2022/09/11 04:31,15.6,87,13.5,15.6
2022/09/11 04:36,15.6,87,13.5,15.6
2022/09/11 04:41,15.6,87,13.5,15.6
2022/09/11 04:46,15.5,87,13.4,15.5
2022/09/11 04:51,15.5,87,13.4,15.5
2022/09/11 04:56,15.6,87,13.5,15.6
2022/09/11 05:01,15.6,88,13.6,15.6
2022/09/11 05:06,15.7,88,13.7,15.7
2022/09/11 05:11,15.7,88,13.7,15.7
2022/09/11 05:16,15.7,88,13.7,15.7
2022/09/11 05:21,15.8,88,13.8,15.8
2022/09/11 05:26,15.8,88,13.8,15.8
2022/09/11 05:31,15.8,88,13.8,15.8
2022/09/11 05:36,15.8,88,13.8,15.8
2022/09/11 05:41,15.8,88,13.8,15.8
2022/09/11 05:46,15.8,88,13.8,15.8
2022/09/11 05:51,15.8,88,13.8,15.8
2022/09/11 05:56,15.9,88,13.9,15.9
2022/09/11 06:01,15.9,88,13.9,15.9
2022/09/11 06:06,15.9,87,13.8,15.9
2022/09/11 06:11,15.9,87,13.8,15.9
2022/09/11 06:16,15.9,87,13.8,15.9
2022/09/11 06:21,16.0,87,13.9,16.0
2022/09/11 06:26,16.1,87,14.0,16.1
2022/09/11 06:31,16.2,87,14.1,16.2
2022/09/11 06:36,16.2,87,14.1,16.2
2022/09/11 06:41,16.3,87,14.2,16.3
2022/09/11 06:46,16.3,86,14.0,16.3
2022/09/11 06:51,16.3,86,14.0,16.3
2022/09/11 06:56,16.3,86,14.0,16.3
